"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"::1",54394,"::1",4433,18,6595,10,1975,8,4620,5.284407739,0.01516619300000066,1041790.777685561,2436999.1862821733
"::1",54396,"::1",4433,18,6595,10,1975,8,4620,5.305393285,0.015015836999999976,1052222.3969266599,2461401.252557554
"::1",54398,"::1",4433,18,6564,10,1975,8,4589,5.327068655,0.018094615000000758,873187.9622749275,2028890.9158884266
"::1",54400,"::1",4433,18,6573,10,1975,8,4598,5.352183413,0.01245901199999988,1268158.3419295328,2952401.0411098693
"::1",54402,"::1",4433,18,6590,10,1975,8,4615,5.372562047,0.011819914000000153,1336727.153852371,3123542.1848246544
"::1",54404,"::1",4433,18,6594,10,1975,8,4619,5.391419143,0.015226866999999977,1037639.5879730232,2426763.168023997
"::1",54406,"::1",4433,18,6577,10,1975,8,4602,5.413735801,0.013274982000000435,1190208.7701512123,2773337.093790319
"::1",54408,"::1",4433,18,6579,10,1975,8,4604,5.433445306,0.009919593999999421,1592807.124969119,3713055.1915735817
"::1",54410,"::1",4433,18,6580,10,1975,8,4605,5.449153302,0.013852159999999891,1140616.3370911197,2659513.02901499
"::1",54412,"::1",4433,18,6584,10,1975,8,4609,5.468505823,0.013512149999999501,1169317.9841846474,2728803.336256729
"::1",54414,"::1",4433,18,6576,10,1975,8,4601,5.488486036,0.014294869999999626,1105291.618601667,2574909.7403474785
"::1",54416,"::1",4433,18,6563,10,1975,8,4588,5.509854691,0.016316308999999585,968356.2624365843,2249528.3706628093
"::1",54418,"::1",4433,18,6591,10,1975,8,4616,5.536076102,0.015167570000000019,1041696.1978748066,2434668.1769063836
"::1",54420,"::1",4433,18,6579,10,1975,8,4604,5.558439528,0.013906190000000151,1136184.6774709555,2648604.686114572
"::1",54422,"::1",4433,18,6579,10,1975,8,4604,5.578468846,0.012996821999999852,1215681.8028284283,2833923.5545428274
"::1",54424,"::1",4433,18,6578,10,1975,8,4603,5.598623764,0.013399852000000045,1179117.50070075,2748090.053531925
"::1",54426,"::1",4433,18,6561,10,1975,8,4586,5.617461363,0.010227942999999406,1544787.6469394595,3587036.024741449
"::1",54428,"::1",4433,18,6581,10,1975,8,4606,5.63489917,0.014932267999999915,1058111.1991828764,2467676.042246242
"::1",54430,"::1",4433,18,6595,10,1975,8,4620,5.656634027,0.013342155000000133,1184216.492762964,2770167.188134123
"::1",54432,"::1",4433,18,6560,10,1975,8,4585,5.676735819,0.01030933799999989,1532591.132427724,3557939.41376259
"::1",54434,"::1",4433,18,6576,10,1975,8,4601,5.694666672,0.014959944999999308,1056153.615538074,2460436.8532104697
"::1",54436,"::1",4433,18,6595,10,1975,8,4620,5.716109132,0.01240552900000047,1273625.6551413003,2979316.722406485
"::1",54438,"::1",4433,18,6566,10,1975,8,4591,5.735860359,0.010872985999999862,1453142.678561363,3377912.930265933
"::1",54440,"::1",4433,18,6593,10,1975,8,4618,5.753416956,0.013825009000000499,1142856.398863786,2672258.658204032
"::1",54442,"::1",4433,18,6580,10,1975,8,4605,5.772999355,0.009162042000000703,1724506.392788724,4020937.690527633
"::1",54444,"::1",4433,18,6562,10,1975,8,4587,5.789149381,0.01522482400000058,1037778.8275253229,2410274.1680296995
"::1",54446,"::1",4433,18,6578,10,1975,8,4603,5.811232681,0.012250678000000015,1289724.5360624106,3005874.450377355
"::1",54448,"::1",4433,18,6559,10,1975,8,4584,5.830356187,0.014549436000000249,1085952.747584149,2520510.073380121
"::1",54450,"::1",4433,18,6562,10,1975,8,4587,5.851562087,0.011419604000000305,1383585.6304649073,3213421.411110142
"::1",54452,"::1",4433,18,6559,10,1975,8,4584,5.868258154,0.014098047000000058,1120722.607890294,2601211.3592754975
"::1",54454,"::1",4433,18,6563,10,1975,8,4588,5.8889964,0.01454693099999993,1086139.7500270042,2523143.8851260226
"::1",54456,"::1",4433,18,6565,10,1975,8,4590,5.9100349770000005,0.013722362999999405,1151405.1916569097,2675923.964407704
"::1",54458,"::1",4433,18,6563,10,1975,8,4588,5.928956722,0.014394836000000133,1097615.8394579734,2549803.2766750287
"::1",54460,"::1",4433,18,6578,10,1975,8,4603,5.949990558,0.013928242000000424,1134385.804037546,2643836.8891062406
"::1",54462,"::1",4433,18,6592,10,1975,8,4617,5.971113632,0.011224250999999796,1407666.3110973095,3290731.8270057105
