"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"::1",50422,"::1",4433,18,7440,10,2441,8,4999,5.815872157,0.02609248300000022,748414.7829089257,1532701.9663095942
"::1",50424,"::1",4433,18,7425,10,2441,8,4984,5.847440608,0.02671759600000012,730904.0828373897,1492349.835666346
"::1",50426,"::1",4433,18,7446,10,2441,8,5005,5.884625931,0.02868678199999941,680731.634520749,1395764.781145575
"::1",50428,"::1",4433,18,7428,10,2441,8,4987,5.918866084,0.027607249999999972,707350.424254499,1445127.6385732023
"::1",50430,"::1",4433,18,7445,10,2441,8,5004,5.952382929,0.029987559000000275,651203.3873780731,1334953.605260089
"::1",50432,"::1",4433,18,7444,10,2441,8,5003,5.987987476,0.02027470800000053,963170.4683490135,1974085.150819383
"::1",50434,"::1",4433,18,7427,10,2441,8,4986,6.015786947,0.021083062000000652,926241.1693329648,1891945.2971299314
"::1",50436,"::1",4433,18,7465,10,2441,8,5024,6.042152666,0.031176365000000317,626371.9327124828,1289181.7246814885
"::1",50438,"::1",4433,18,7444,10,2441,8,5003,6.077672861,0.027927089000000294,699249.3918718058,1433160.4701084162
"::1",50440,"::1",4433,18,7461,10,2441,8,5020,6.112336905,0.033370215999999786,585192.4962068008,1203468.3862999345
"::1",50442,"::1",4433,18,7443,10,2441,8,5002,6.15263997,0.028261545999999527,690974.2304968146,1415916.8787157175
"::1",50444,"::1",4433,18,7432,10,2441,8,4991,6.186753611,0.02951138899999961,661710.6365274863,1352969.187590612
"::1",50446,"::1",4433,18,7445,10,2441,8,5004,6.22222582,0.030487278999999923,640529.4483643506,1313072.2489206104
"::1",50448,"::1",4433,18,7442,10,2441,8,5001,6.25939239,0.030721980000000038,635636.1145993838,1302259.8152853413
"::1",50450,"::1",4433,18,7445,10,2441,8,5004,6.296431367,0.027635726999999832,706621.5410218851,1448559.685077228
"::1",50452,"::1",4433,18,7445,10,2441,8,5004,6.33044438,0.02952328899999923,661443.9197475765,1355946.4868565642
"::1",50454,"::1",4433,18,7429,10,2441,8,4988,6.364613202,0.027441705000000205,711617.5908166002,1454137.0516154044
"::1",50456,"::1",4433,18,7445,10,2441,8,5004,6.396655529,0.025722114999999768,759191.0696301676,1556326.1419210809
"::1",50458,"::1",4433,18,7447,10,2441,8,5006,6.427803331,0.029653353000000493,658542.7287092854,1350538.67264182
